show_id,name_th,name_en,show_type_name,start_date,end_date,year,duration,summary
20240100013,Pandora กล่องแห่งความหายนะ,,ละครพูด,2024-01-27,2024-01-28,2024.0,120.0,เชื้อไวรัสซอมบี้ได้แพร่ระบาดไปทั่วโลก นิจ เคท เจเล่ หนีตายเข้าไปอยู่ในห้องลึกลับแห่งหนึ่ง โดยพวกเธอไม่รู้ตัวเลยว่า...ภายในห้องนั้นมีความลับที่จะนำไปสู่หายนะที่มิอาจหลีกเลี่ยงได้ พวกเธอจะเอาชีวิตรอดได้อย่างไร ติดตามได้ในละครเวทีเรื่อง pandora กล่องแห่งความหายนะ
20240300004,Home Coming,,ละครพูด,2024-03-16,2024-03-17,2024.0,,จะเกิดอะไรขึ้น... เมื่อบ้านที่แสนสมบูรณ์แบบ และดูอบอุ่น กลับซ่อนเรื่องราวซับซ้อนไว้มากมาย เกินไปกว่าที่จะแก้ไขได้ พร้อมไปแก้ไขปริศนาลับ วันกลับบ้านด้วยกันกับพวกเราหรือยัง?
20240300050,ติสตู นักปลูกต้นไม้,,ละครพูด,2024-03-30,2024-03-31,2024.0,,"เรื่องราวของเด็กน้อย ‘ติสตู’ ที่เติบโตมาในครอบครัวมหาเศรษฐี มีคุณพ่อคุณแม่ที่เพรียบพร้อมและอบอุ่น แต่การไปโรงเรียนกลับเป็นเรื่องที่สร้างปัญหาให้กับติสตู พ่อกับแม่ของเขาจึงตัดสินใจให้ติสตูได้เรียนรู้สิ่งต่าง ๆ โดยตรง ไม่ว่าจะเป็นการทำสวน ระเบียบวินัย ความยากจน ไปจนถึงความเจ็บป่วย ซึ่งการได้เรียนรู้สิ่งต่าง ๆ เหล่านี้ทำให้เขาได้ค้นพบสิ่งสำคัญที่สามารถช่วยเหลือผู้คนและโลกใบนี้ไว้ได้…

ญาราภรณ์ เชาวะวนิชย์ ปอนด์ - Director 
พิมพ์มาดา ชามะสนธิ์ พีเอ็ม - Actor
สุภัชญา ศรีสวัสดิ์ น้ำทิพย์ - Actor
สิทธิณี กาญจนประดิษฐ์ ปิ่น - Actor
ธมลวรรณ หงษ์สวัสดิ์ - Scene Design
ตวงทอง ทวีวัฒนา - Multimedia 
เปมิกา ตั้งพิพัฒน์พงศ์ - Costume Design
พลอยพรรณ เนาวคุณ - Costume Design 
วิภาวี แตงจุ้ย - Costume Design"
20240200014,ทารกจกเปรต,,ละครพูด,2024-02-10,2024-02-11,2024.0,,"คุณจะทำอย่างไร หากมีเด็กทารกวางไว้ที่หน้าบ้าน!!
ติดตามชมได้ในละครเวทีเรื่อง ทารกจกเปรต วันที่ 10-11 กุมภาพันธ์ 2566 แล้วคุณจะได้พบกับทารกที่แปลกที่สุดในบางแสน!"
20240300018,Home’s Theatre,,ละครใบ้,2024-03-22,2024-03-24,2024.0,,"ละครเวทีซึ่งผสมผสานศาสตร์ของ Pantomime (ละครใบ้) ซึ่งเป็นการแสดงที่ใช้สีหน้าและท่าทางในการสื่อสารแทนคำพูด ละครที่คนทุกเพศ ทุกวัย ทุกชาติ สามารถเข้าใจได้ กับ  Object theatre ละครที่นำวัสดุอุปกรณ์ที่มีอยู่แล้ว มาขยับให้เกิดการเคลื่อนไหวเฉพาะตัวของแต่ละอุปกรณ์นั้น และเกิดเป็นลักษณะตัวละครขึ้นมาในจินตนาการ ของผู้ชม ได้อย่างลงตัว

Home’s Theatre จะพาคุณสนุกสนานไปกับโลกจินตนาการ สะกิดต่อมสร้างสรรค์สะกดเสียงหัวเราะด้วยความสุขไม่รู้จบ กับเรื่องราวหรรษาในห้องแคบๆ ของชายหนุ่มผู้เต็มไปด้วยความโดดเดี่ยวและจินตนาการที่อาศัยอยู่ภายในห้องสี่เหลี่ยมแคบๆ ที่ถูกปิดกั้นอิสรภาพจากโลกภายนอกในช่วงเวลาที่สถานการณ์โควิด กำลังระบาดอย่างรุนแรง ความรู้สึกเหงา โดดเดี่ยว ก่อตัวขึ้นเป็นมวลเมฆก้อนใหญ่ ปกคลุมอึดอัดไปทั่วห้อง โดยจินตนาการ คือความสุขเดียว ที่เหลืออยู่ ที่จะพาชายหนุ่มโบยบินสู่อิสรภาพ ภายนอก

เรื่องราวการผจญภัยในโลกจินตนาการที่สนุกเกินกว่าจะต้านทานได้จึงพรั่งพรูหลั่งไหลออกมาพัดพาชายหนุ่มไปในโลกที่ไม่อาจจะคาดเดาได้

A theatrical masterpiece that seamlessly blends the artistry of ‘Pantomime’, a silent drama using facial expressions and gestures to convey messages, with ‘Object Theatre’, a production which transforms everyday materials into animated characters, each object taking on a life of its own and captivating the audience’s imagination. Thus, “Home’s Theatre” is a universal experience, transcending gender, age, and nationality, inviting everyone to comprehend the narrative through the language of movements and expressions. 

 “Home’s Theatre” will whisk you away into a realm of imagination, tickling your creativity and echoing with joyous laughter that knows no bounds. Unfolding within the confines of a small room, this tale revolves around a young man brimming with solitude and imagination, confined within the four walls that shield him from the outside world during the tumultuous times of the rampant COVID pandemic. As feelings of loneliness and isolation form a looming cloud that pervades the entire room, imagination becomes the sole remaining source of happiness. It propels the young man to soar into freedom, transcending the boundaries imposed by the outside world.

The adventurous tale unfolds in a whimsical realm of imagination, so irresistibly delightful that resistance crumbles away, allowing a cascade of enchantment to flow and sweep the young man into a world beyond anticipation."
20240300005,Babymime Fest ตอน Journey to Suvarnabhumi,,ละครใบ้,2024-03-09,2024-03-10,2024.0,,"เบบี้ไมม์โชว์ กลุ่มละครใบ้อารมณ์ดีตัวตึง (หลังก็ตึง 555) กลับมาคืนเวทีอีกครั้งกับเหล่าตัวพ่อตัวแม่ละครโรงเล็กในนาม Babymime & friends พ่วงด้วยผู้กำกับคอเมดี้สายฮา โห่ ฮิ้ว อิ๋ว ปานรัตน ครั้งนี้ขอกลับมาเล่นใหญ่กับโชว์ละครใบ้ลูกครึ่งไทยนานาชาติ Full Turn, Full Production กว่า 300 ที่นั่ง!


 Journey to Suvarnabhumi คือ ละครใบ้ขนาดยาวที่นําตัวละครในวรรณคดีไทยผสมกับจินตนาการมาผจญภัยสุดคาดเดาครั้งใหม่ ที่มาพร้อมรอยยิ้มและเสียงหัวเราะ เรื่องราวการเดินทางอันแสนทรหดของเจ้าลิงขาว นักบวช และเจ้าหมู (เอ๊ะ?) ไปยังดินแดนที่ชื่อว่าสุวรรณภูมิ ระหว่างทางได้พบกับอุปสรรคมากมาย ได้เรียนรู้ เปิดโลก และพบเจอสิ่งที่ไม่คาดคิด และนี่! ก็เป็นการเดินทางที่ให้ความหมายของชีวิตอย่างสุดคาดเดา ผู้ชมจะได้เจอกับตัวละครคนคุ้นเคยในวรรณคดีไทยและไม่ไทยในภาพลักษณ์ใหม่ ทั้งเหล่าปีศาจตัวร้ายและเหล่าไอ้ต้าวพระ/นางคนดีที่จะพาคุณเดินทางดำดิ่งลงสู่ ‘Heart of Darkness’ เมืองแห่งความมืดสนิทที่สุดของดินแดนสุวรรณภูมิ ดินแดนสีทองที่ดำมิดแม้แต่ใจมนุษย์ก็ยากแท้หยั่งถึง เป็นบทพิสูจน์ตัวตนที่หฤโหด แต่ในขณะเดียวกันก็สุดหรรษา เพลิดเพลิน ลืมไม่ลง"
20240200015,สลาย,,ละครพูด,2024-02-16,2024-02-18,2024.0,,ในชีวิตของเรา ‘สลาย’ คือความรู้สึกที่เราไม่เคยอยากให้เกิดขึ้นเลยแม้แต่สักครั้งเดียวหากแต่วันนั้นมาถึงวันที่เรารู้สึกเสียใจจนแตกสลายเราก็จำเป็นที่จะต้องเรียนรู้ยอมรับและเติบโตขึ้นเพื่อให้โอกาสตัวเองได้สามารถใช้ชีวิตต่อไป 
20240400012,คนดีที่เสฉวน,,ละครพูด,2024-04-26,2024-04-28,2024.0,,"ขอเชิญทุกท่านมาสำรวจชวนคิดกับเรื่องราวของเชินเต๋อ ✨โสเภณีใจทองคำแห่งเมืองเสฉวน การต่อสู้ 👊🏼ระหว่างการเป็นคนดีกับการมีชีวิตรอด เธอจะจัดการปัญหานี้อย่างไร ⁉️แล้วที่เมืองไทยตอนนี้ มีใครประสบปัญหาแบบเธอบ้าง สรุปแล้วอะไรคือ ""ถูก"" ""ผิด"" และที่เป็นแบบนี้ เป็นเพราะน้ำมือมนุษย์หรือพระเจ้ากันแน่🤔 มาร่วมหาคำตอบด้วยกันในละคร ""คนดีที่เสฉวน"" 💥
เขียนโดย Bertolt Brecht
เเปลโดย รองศาสตราจารย์ สดใส พันธุมโกมล
กำกับการเเสดงโดย นายศรัณย์ภัทร เอี่ยมสุโร
ออกเเบบฉากการเเสดงโดย นางสาวพาขวัญ เดชราช
จัดการแสดง 3 รอบ!!💥ในวันที่
26 เม.ย. 2567 เวลา 19.30 น.
27 เม.ย. 2567 เวลา 19.30 น.
28 เม.ย. 2567 เวลา 14:00 น. (มีการเสวนาหลังจบการแสดง) 
ณ ศูนย์ศิลปการละครสดใส พันธุมโกมล ชั้น 6 อาคารมหาจักรีสิรินธร คณะอักษรศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย

รับชมฟรี! สำรองที่นั่งวันที่ 18 เมษา เวลา 14:00 เป็นต้นไปทางเว็บไซต์ Ticketmelon

สอบถามรายละเอียดเพิ่มเติมได้ทาง Facebook: Drama Arts Chula

*ละครเรื่องนี้เป็นส่วนหนึ่งของศิลปนิพนธ์ สาขาการกำกับการเเสดงของนายศรัณย์ภัทร เอี่ยมสุโร เเละสาขาการออกเเบบฉากสำหรับละครของนางสาวพาขวัญ เดชราช นิสิตในหลักสูตรอักษรศาสตรบัณฑิต สาขาวิชาศิลปการละคร

#คนดีที่เสฉวน2024 #ละครศิลปนิพนธ์ #DramaArtsChula"
20240900007,มิตรฉาชีพ,,ละครพูด,2024-09-06,2024-09-29,2024.0,105.0,"จากหนังสือรวมเรื่องเล่าแห่งการลวงหลอก ของ “ศุ บุญเลี้ยง” และคณะเพื่อนนักเขียน นำมาร้อยเรียง ดัดแปลงเป็นบทละครเวที และกำกับการแสดง โดย “สรร ถวัลย์วงศ์ศรี”

""มิตรฉาชีพ"" นำขบวนเรื่องหลอกลวง 18 เรื่อง ทั้งในรูปของคนรู้จักและคนแปลกหน้า ของ ""ศุ บุญเลี้ยง"" และคณะนักเขียน มาแปลงดัดแปลงให้ผู้ชม ได้สัมผัสหลายรสชาติของเกมกลลวง ผ่านกลยุทธ์การเล่าเรื่อง การแปลงกาย กลอุบายและเทคโนโลยีแห่งยุคสมัย ใครเท่าทันก็อยู่รอดได้ ใครโดนล่อลวงง่าย ก็ตายกลายเป็นเหยื่อไป 

นำแสดงโดย:  
วรรณศักดิ์ ศิริหล้า   กุสุมา เทพรักษ์  ภัทรกร ภัทรนาวิก ศรัณย์ภัทร เอี่ยมสุโร และ สรร ถวัลย์วงศ์ศรี

👄แสดงเป็นภาษาไทย / 1 ชั่วโมง 45 นาที 
🚫ไม่อนุญาตให้ถ่ายภาพและวีดีโอขณะทำการแสดง
📅วันที่ 6,7,8 และ 27,28,29 ก.ย.67 ณ โรงละคร กาลิเลโอเอซิส    
🎫ราคาบัตร : ผู้ชมทั่วไป  600 บาท / นร. นศ.  400 บาท

จัดโดย : สาขาวิชาศิลปะการละครเเละความเป็นผู้ประกอบการสร้างสรรค์  คณะศิลปกรรมศาสตร์ มหาวิทยาลัยราชภัฏสวนสุนันทา"
20240300016,Always With Me : Ghibli Instrumental Concert,,คอนเสิร์ต,2024-03-23,2024-07-22,2024.0,,"The Showhopper ร่วมกับ Lido Connect ชวนคุณเปิดประสบการณ์ครั้งใหม่ในสวนหย่อมแห่งจินตนาการกลางโรงภาพยนตร์กับการกลับมาอีกครั้งของคอนเสิร์ต

☘️ ‘Always With Me : Ghibli Instrumental Concert’

(Scroll down for English)

คอนเสิร์ตเพลงบรรเลงจากภาพยนตร์ของสตูดิโอ จิบลิ พร้อมเรื่องราวเบื้องหลังเสียงเพลงอันเปี่ยมไปด้วยสีสันแห่งความทรงจำ จากแอนิเมชันเรื่องดังทั้ง Spirited Away, Howl’s Moving Castle, My Neighbor Totoro, Ponyo และแอนิเมชันเรื่องล่าสุดอย่าง The Boy and the Heron

🎻 บรรเลงโดยศิลปินวง Bloom Trio เรียบเรียงดนตรีใหม่สำหรับเครื่องดนตรี 3 ชิ้น (เปียโน, ไวโอลิน, ฟลูต) พร้อมนักร้องรับเชิญ ‘แนน สาธิดา พรหมพิริยะ’ ที่จะมาร่วมขับร้องบทเพลงพิเศษ Original Version ภาษาญี่ปุ่นในคอนเสิร์ตครั้งนี้

🗓 4 รอบการแสดง Lido Connect Hall 1

วันเสาร์ที่ 23 มีนาคม 14:00 / 19:30
วันอาทิตย์ที่ 24 มีนาคม 14:00 / 19:30

👘 Dress Code : Your favorite character from Studio Ghibli

🎫 ราคาบัตร 1,500 / 1,800 / 2,000 บาทต่อที่นั่ง
👉เปิดจองบัตรวันที่ 17 กุมภาพันธ์ เวลา 12:00 ทาง Ticketmelon https://bit.ly/alwayswithmelido

⚠️เงื่อนไขในการจองบัตร
- เมื่อชำระเงินแล้ว ไม่สามารถเปลี่ยนแปลงรอบ ยกเลิก หรือคืนเป็นเงินสดได้
- จำกัดอายุผู้เข้าชม 5 ปีขึ้นไป 
- สามารถลงทะเบียนเข้างานได้ 1 ชั่วโมงก่อนเวลาแสดง

คอนเสิร์ตนี้ได้รับลิขสิทธิ์เพลงสำหรับใช้ในการจัดแสดงดนตรีสดอย่างถูกต้องจากบริษัท เอ็มพีซี มิวสิค จำกัด

สอบถามรายละเอียดเพิ่มเติมได้ทาง LINE Official: @theshowhopper https://lin.ee/O3DPFS7 #alwayswithmeconcert #theshowhopper #lidoconnect "
20240100016,ดอกไม้สำหรับคนธรรมดา,Flowers for Ordinary People,ละครพูด,2024-01-28,2024-02-04,2024.0,,"🦦 Otter with Daisy Theatre ขอเสนอ
.
🌷ดอกไม้สำหรับคนธรรมดา – Flowers for Ordinary People🌷
.
เชิญพบกับประสบการณ์ การแสดงและเวิร์กชอปที่จะพาทุกคนปะติดปะต่อ ลากเส้นต่อจุดเพื่อเชื่อมโยงสิ่งต่าง ๆ ของย่านเมืองเก่ากับชีวิตประจำวันของเราเข้าด้วยกัน ไม่ว่าจะเป็นผู้คน อาคาร เรื่องเล่าและอื่น ๆ
.
เตรียมพบกับ “บาง ณ ขณะ” ของตัวละครคนธรรมดาจาก 'ประปาแม้นศรี' ไปจนถึงละแวกใกล้เคียงที่อาจทำให้คุณ 'รู้สึก' และ 'รู้จัก' ย่านเมืองเก่ามากขึ้น พร้อมกับการลงมือประดิษฐ์ดอกไม้กระดาษในแบบเฉพาะของตัวเอง
.
🎟 บัตรราคา 300 บาท ทุกที่นั่ง
🌼 จัดแสดงในวันที่ 28 มกราคม 2567 และ 1 - 4 กุมภาพันธ์ 2567
🕰️ วันละ 2 รอบ เวลา 19:00 น. และ 20:15 น.
📍Location ประปาแม้นศรี (หลังเก่า): https://maps.app.goo.gl/CBceMdxRwHAcA3q37
.
✨ สำรองบัตรพร้อมกันในวันที่ 15 มกราคม 2567 เวลา 18:00 น. เป็นต้นไป ที่ Line Official Account: @otterwithdaisy (หรือแสกน QR Code ในรูปมุมขวาล่าง)
.
แล้วมาทำความรู้จักตัวเองกับเมืองที่ชื่อว่ากรุงเทพฯ ที่ที่ ""เรา” ต่างก็ล้วนอยากให้น่าอยู่ขึ้น🌷
.
*การแสดงและเวิร์กชอปเปิดโอกาสให้คุณมีส่วนร่วมได้บ้างในบางช่วง*
.
.
ผลงานชิ้นนี้ของ Otter with Daisy theatre เกิดจากการสำรวจย่านเมืองเก่า โดยมีประปาแม้นศรีเป็นศูนย์กลาง แล้วเดินไปยังทิศทางต่าง ๆ โดยรอบ (เท่าที่จะเดินไหว) ทำให้เกิดความคิดฟุ้งซ่านมากมาย รวมถึงความรู้สึกยินดี สรรเสริญ แก่ชีวิตคนธรรมดาทุก ๆ คน ในเมืองกรุงเทพฯ ที่คู่ควรกับการอวยพรและดอกไม้ซักช่อในทุก ๆ วัน
.
กำกับการแสดงโดย ชาคร ชะม้าย
เล่าเรื่อง/แสดง/ร่วมสร้างโดย ผศ.ดร.รัชนีกร แซ่วัง, พินทุสร สมัยกุล และวฤณ ตรีนุภาพ
ออกแบบเวิร์กชอปโดย จิรันธนิน จันทร์ทิพย์
ออกแบบฉากโดย พาขวัญ เดชราช
ออกแบบแสงโดย วรันธร กระดาษ
ดนตรีโดย ธันยพร จันทราภิรมย์ และทีมนักดนตรี
บันทึกภาพและวิดีโอโดย อรญา ศรีสังวาลย์ และภาวัตเวธน์ สุคนธบุศย์
ควบคุมเวทีโดย บัวบูชา กถารานาโรจน์
บริหารจัดการโดย ศรัณย์พร เจริญราษฎร์, ฐิติกัญญ์ ทองดี, นนธวัฒน์ อิทธิอมรพัฒน์ และพิชญ์ พันธุ์พิพัฒน์
.
#ดอกไม้สำหรับคนธรรมดา #BKKDW2024 #BangkokDesignWeek #LivableScape
.
อ่านข้อมูลเพิ่มเติมได้ที่: https://www.bangkokdesignweek.com/bkkdw2024/program/70965
.
#FlowersforOrdinaryPeople #otterwithdaisytheatre"
20240300045,บุษบาริมทาง-อีสาน,,ละครพูด,2024-03-17,2024-03-17,2024.0,,"โครงการเตรียมความพร้อมสู่ศิลปนิพนธ์ ประจำปี 2567
บุษบาริมทาง-อีสาน🌺

เมื่อสาวน้อยปากคลองตลาด ถูกพลิกบทบาทเป็นสุภาพสตรีมาช่วยเป็นกำลังใจให้กับ สา ว่าเธอจะได้เป็นสุภาพสตรีอย่างที่เธอใฝ่ฝันไว้ไหม มาลุ้นหาคำตอบไปพร้อมกัน

📍ณ โรงละครคณะศิลปกรรมศาสตร์ชั้น 2 มหาวิทยาลัยราชภัฏสวนสุนันทา"
20240300019,ละครเวที ใคร ฆ่า เตี่ย,Who killed our? father,ละครพูด,2024-03-30,2024-03-31,2024.0,75.0,"มาร่วมชมการแสดง “ความอาลัย” ครั้งสุดท้ายไปกับลูกหลานตระกูล “ภัทรสิน”

จัดเต็มด้วย แสง สี เสียง และ การใช้สื่อผสมผสาน (Mixed Media) ตลอดระยะเวลา

1 ชั่วโมง 15 นาที มองซ้ายให้ดี มองขวาให้ดี เพราะ งานศพงานนี้ 

จะไม่เหมือนงานศพใด ที่เคยมีมาก่อน 



“เมื่อโลกนี้มีคนสมควรได้รับรัก และสมปรารถนา .. จะแปลกอะไรที่คนบางคนจะ สมควรตาย”

                                                                                                                        -WHO-

“ความริษยา เป็นบ่อเกิดแห่งความหายนะ”

                                                                                                                        -Killed-

“จะใจดี หรือ ใจดำ เมื่อมันอ่อนไหวข้างในก็ร้าวรานไม่ต่างกัน”

                                                                                                                         -OUR?- 

“ เกิด แก่ เก็บ ตาย เป็นของธรรมดา แต่การอยู่แบบไรค่าต่างหากที่แสนทรมาน” 

                                                                                                                        -Father-

“ขึ้นชื่อว่า ชีวิต มันไม่มีอะไรง่ายหรอก“

“ ชีวิต  คือข้อสอบที่ยากที่สุด”"
20240200023,คนจน...มีสิทธิ์ไหมคะ,,ละครพูด,2024-02-26,2024-03-03,2024.0,,"""โลกความจริงที่เราอยู่...มันหดหู่กว่าที่คิด""

     สองสาวที่ถูกจับมาไม่รู้ว่าสถานที่อยู่ตอนนี้ คือความจริง หรือเกม หรืออะไรกันแน่ ???
การตัดสินความผิดที่ทั้งคู่ก็ต่างมีชนักติดหลัง คนนึงเป็นผู้นำระดับสูงส่วนอีกคนคือลูกน้องที่เป็นเหมือนภาพหลอนตามติด 
ใครคือคนที่อยู่เบื้องหลังตัดสินชีวิตของสองคนนี้ ทั้งสองจะมีสิทธิ์รอดพ้นจากที่แห่งนี้ได้หรือไม่

ติดตามชมได้ใน....


ละครเวทีเรื่อง ""คนจน...มีสิทธิ์ไหมคะ""

ดัดแปลงจากบทละครเรื่อง ไพร่ หรือ ผู้ถูกขับไล่  (PARIAH, OR THE OUTCAST)

ของ ออกัสต์ สตรินด์เบิร์ก (August Strindberg)
ดัดแปลงบทละคร และ กำกับการแสดงโดย  อรรถกฤษณ์ พฤกษ์เลิศตระกูล  

แสดงโดย...
- ภัทรนิษฐ์ จารุรังสีพัชญ์  รับบทเป็น  นางอักษรย่อว่า ชพ.     
- วริศรา จันทร์โอทาน   รับบทเป็น  นางอักษรย่อว่า อ.

จัดแสดง ณ  มหาวิทยาลัยหอการค้าไทย  อาคาร 7  ชั้น 8  ห้อง UTCC PA STUDIO
วันที่ 26 ก.พ. - 3 มี.ค. 2567 เวลา 19:30 น.  (เพิ่มรอบเวลา 14:30 น.  ในวันเสาร์ที่ 2 และ วันอาทิตย์ที่ 3) 

ละครเวทีเรื่องนี้เป็นผลงานส่วนหนึ่งในรายวิชาศิลปนิพนธ์ สาขาวิชาศิลปะและธุรกิจการแสดง คณะมนุษยศาสตร์ มหาวิทยาลัยหอการค้าไทย
- ด้านการแสดง (Acting) โดย ภัทรนิษฐ์ จารุรังสีพัชญ์ และ วริศรา จันทร์โอทาน
- ด้านการกำกับเวที (Stage Management) โดย ณิชกานต์ อู่อินทร์"
20240100017,กรุแห่งความทรงจำ,THE INITIATOR “Set ground to Grow”,อื่นๆ,2024-01-27,2024-01-28,2024.0,,"การแสดงแบบ Solo Performance ที่จะพาย้อนกลับไปเมื่อร้อยกว่าปีก่อน ว่าด้วยเรื่องราวของสาวงาม 3 คน 3 สัญชาติ กับการเลือกชุดเพื่อเข้าร่วมงานเลี้ยงรับแขกบ้านแขกเมือง ณ ตึกใหญ่ริมแม่น้ำเจ้าพระยาตลอดการแสดงผู้ชมจะได้ร่วมทบทวนความทรงจำเกี่ยวกับสถานที่ (Memory of the Place) ความทรงจำเกี่ยวกับผู้คน (Memory of the People) และความทรงจำเกี่ยวกับแลนมาร์คที่สร้างความจดจำ (Memory of the Landmark) ตลอดจนความทรงจำเกี่ยวกับช่วงเวลาอันแสนรุ่งโรจน์ (Memory of the Glorious Time) ไปด้วยกัน ใน “กรุแห่งความทรงจำ” Site of Memory “

เกี่ยวกับผู้แสดง

วรรณศักดิ์ ศิริหล้า หรือกั๊ก ศิลปินผู้รักในศิลปะการแสดง และการแสดงเดี่ยว มีแนวคิดและผลงานที่สร้างสรรค์ส่องสะท้อนมิติ ความหลากหลายในสังคม มีศิลปะและอารมณ์ขัน ที่เจือไว้ด้วยความขมขื่นของความจริง ทั้งความสุข ความผิดหวัง หฤหรรษ์ ความรวดร้าว ชวนให้ผู้ชมตระหนัก ความเหมือนในความต่าง เพื่อสร้างการยอมรับ ความเข้าใจและความเคารพในความหลากหลายของมนุษย์ ได้รับรางวัลสุพรรณหงส์ นักแสดงสมทบชายยอดเยี่ยมพ.ศ. 2555 ล่าสุดยังได้รับรางวัลศิลปาธรพ.ศ. 2563"
20240300012,Treasure island,,ละครพูด,2024-03-29,2024-03-30,2024.0,,"Treasure island🦜

จิม ฮอว์กินส์ “ เด็ก “ ที่มีความฝันอยากออกไปผจญภัย ล่าสมบัติกับเหล่าเพื่อนๆ แต่คนรอบข้าง มักมองเขาว่ายังเป็น “ เด็ก “ ทั้งถูกมองว่ายังไม่สามารถทำอะไรได้ หรือแม้กระทั้งคำดูถูก

แต่ จิม ฮอว์กินส์จะทำให้ทุกคนได้เชื่อว่า “ เด็ก “ เป็นเพียงคำพูด ที่ไว้เรียกคนที่อายุน้อยกว่า เพราะ “ จิม “ จะพิสูจน์ให้ใครหลายๆคนได้เห็นว่า คนที่พร้อมจะลองทำ คนที่พร้อมเผชิญ กับ ปัญหาและอุปสรรค ด้วยตัวเองนั้นเป็นอย่างไร

พบกับเรื่องราวการพจญภัยตามหาสมบัติของจิม ฮอว์กินส์ ที่มีสมบัติในตำนานเป็นเดิมพัน ทว่าความจริงแล้ว สมบัติ จะใช่เงินทอง ที่ค้นพบจริงหรือ พบกันได้ใน เทรเชอร์ ไอซ์แลนด์

#treasureisland #เกาะมหาสมบัติ #paswu #27uranusofficial #fofa #การแสดงมศว #ละครเวที"
20240200018,水 (Shuǐ),,การเต้นร่วมสมัย,2024-02-03,2024-02-04,2024.0,,"水 (Shuǐ) มาจากตัวอักษรภาษาจีน ที่แปลว่า น้ำ ได้รับแรงบันดาลใจมาจากผลงานการเต้นเดี่ยว (Contemporary Dance Solo) ของผู้สร้างสรรค์ในปี2020 ที่มีชื่อว่า ""Sink"" การแสดงนี้เกิดขึ้นภายใต้แนวความคิดที่สะท้อนความรู้สึกภายใต้จิตใจในขณะนั้น และ ""น้ำ"" ถูกกำหนดเป็นมวลที่ดึงให้จมดิ่งลงสู่ห้วงลึกที่บอกเล่าเรื่องราวโดยสื่อถึงการรับแรงกดทับจากสิ่งเร้าไม่ไหว และได้จมน้ำไปในที่สุด เมื่อเวลาผ่านไป ส่งผลให้ผู้สร้างสรรค์ต้องการที่จะต่อยอดแนวความคิด เนื่องด้วยระยะเวลา ประสบการณ์และความคิดที่เปลี่ยนไป ""น้ำ"" ในตอนนี้ คือมวลของเหลวที่เต็มไปด้วยเรื่องราว โดยถ่ายทอดผ่านการสร้างสรรค์นาฏศิลป์ร่วมสมัย (Contemporary Dance) ภายใต้แนวความคิดเกี่ยวกับบริบทของน้ำ โดยผู้สร้างสรรค์ผลงานได้คัดเลือกมาทั้งหมด 3 บริบท ประกอบด้วย การสาดกระเด็น (Splash) สะท้อนถึงความมีชีวิตชีวา บริบทต่อมาคือ การหยด (Drip) สื่อถึงจังหวะการเดิน หรือน้ำหนักของการย่างก้าว และบริบทสุดท้ายคือ การไหล (Flow) คือการไหลเวียน และการนำมาซึ่งผู้คนสู่พื้นที่"
20240300053,เดอะ ผีเสื้อสมุทร,The Musical Phophet Concerto,มิวสิคัล,2024-03-14,2024-03-14,2024.0,,"ขอเชิญทุกท่านเข้าร่วมชมการแสดงในเรื่อง ""เดอะ ผีเสื้อสมุทร""
บทละครตีความใหม่จากบทเพลง THE Musical Prophet concerto
โดย อาจารย์ดำริห์ บรรณวิทยกิจ ศิลปินศิลปาธร สาขาดนตรี ประจำปี 2566
และ อาจารย์ศิวนัส บุญศรีพรชัย อาจารย์ประจำคณะดุริยางคศาสตร์ มหาวิทยาลัยศิลปากร
.
🗓 วันที่ 14 มีนาคม 2567 ⏱ เวลา 18.00 น.
📍 ณ โรงละครทรงพล (D.D. Auditorium) ชั้น 5 อาคารวชิรมงกุฎ
คณะอักษรศาสตร์ มหาวิทยาลัยศิลปากร วิทยาเขตพระราชวังสนามจันทร์ จังหวัดนครปฐม
📍 https://maps.app.goo.gl/6cm7xrFd5Aw9ZkBM9

🩵 นำแสดงโดย: คุณวรรณศักดิ์ ศิริหล้า ศิลปินศิลปาธร สาขาศิลปะการแสดง ประจำปี 2563
🩵 กำกับบทละครโดย: ผู้ช่วยศาสตราจารย์ ดร.ภัทรา โตณะบุรินทร์
🩵 กำกับฉากและเครื่องแต่งกายโดย: ผู้ช่วยศาสตราจารย์ ดร. วีรวัฒน์ สิริเวสมาศ และ อาจารย์ภูษิต รัตนภานพ
🩵 ร่วมด้วยนักศึกษาคณะอักษรศาสตร์ ชั้นปีที่ 2 และ 3 ภาควิชานาฏยสังคีต, นักศึกษาชั้นที่ปี 1 ภาควิชาออกเครื่องประดับ รายวืชาการออกแบบ 2"
